"Term","Frequency","Correlation"
"aris",4,0.0974938308160456
"friend",2,0.0973922365104297
"map",4,0.097227437136611
"eleven",4,0.0971590701048081
"tenth",4,0.096923127851228
"root",4,0.0966612788698573
"tenor",2,0.0964378983429217
"french",8,0.095931719940579
"assign",4,0.0951470225668055
"life",4,0.0951365536110902
"twentyfirst",8,0.0949998623016864
"twentyeighth",6,0.0947373045962118
"chipeweigh",1,0.0945188062229134
"chippeweigh",1,0.0945188062229134
"confeder",1,0.0945188062229134
"deceas",1,0.0945188062229134
"eighton",1,0.0945188062229134
"guy",1,0.0945188062229134
"handsom",1,0.0945188062229134
"missisaga",1,0.0945188062229134
"weghqueta",1,0.0945188062229134
"zeal",1,0.0945188062229134
"enfeof",2,0.0944463591511518
"enfeoff",2,0.0944463591511518
"harmless",2,0.0944463591511518
"incumbr",2,0.0944463591511518
"indemnifi",2,0.0944463591511518
"irrevoc",2,0.0944463591511518
"thoma",4,0.0941383606677419
"along",26,0.0937944038009672
"path",2,0.0937746181503493
"henri",3,0.0934096582033408
"definit",2,0.0931582472204485
"patern",2,0.0931582472204485
"testifi",2,0.0931582472204485
"esq",9,0.0927176250481624
"coven",8,0.0926208285865651
"blanc",2,0.0924867083926789
"boi",2,0.0924867083926789
"given",25,0.0922754456226298
"intersect",15,0.0920885831637414
"cours",19,0.0916393079043875
"captain",4,0.0915973284081618
"twentysecond",3,0.0913830038913215
"tribe",38,0.0913717078724096
"intend",12,0.0911897941946542
"purchas",20,0.0910476715388071
"decid",6,0.091046763152769
"twentyfourth",3,0.0904262725813167
"brittanick",1,0.0902792230393023
"collin",1,0.0902792230393023
"crawford",1,0.0902792230393023
"fourpenc",1,0.0902792230393023
"imaginari",1,0.0902792230393023
"kautabus",1,0.0902792230393023
"lincoln",1,0.0902792230393023
"mattotow",1,0.0902792230393023
"mottotow",1,0.0902792230393023
"nanaughkawestrawr",1,0.0902792230393023
"nannibosur",1,0.0902792230393023
"nattoton",1,0.0902792230393023
"ore",1,0.0902792230393023
"peapamaw",1,0.0902792230393023
"peasanish",1,0.0902792230393023
"pokquawr",1,0.0902792230393023
"principl",1,0.0902792230393023
"real",1,0.0902792230393023
"russeau",1,0.0902792230393023
"sake",1,0.0902792230393023
"sawainchik",1,0.0902792230393023
"tabendau",1,0.0902792230393023
"tractor",1,0.0902792230393023
"unmolest",1,0.0902792230393023
"vessel",1,0.0902792230393023
"wabakanynem",1,0.0902792230393023
"wabakyn",1,0.0902792230393023
"wabaninshop",1,0.0902792230393023
"wabaniship",1,0.0902792230393023
"wapamanischigun",1,0.0902792230393023
"wapeanojhqua",1,0.0902792230393023
"wavakanyn",1,0.0902792230393023
"messisagu",1,0.0902792230393023
"washquart",1,0.0902792230393023
"instrument",13,0.090269414167354
"eightyfour",3,0.0896871721621552
"sabl",4,0.0896773413045977
"approv",17,0.0893181763497285
"done",10,0.0893157745778745
"acquiesc",1,0.089110442514674
"adept",1,0.089110442514674
"admiss",1,0.089110442514674
"allevi",1,0.089110442514674
"alli",1,0.089110442514674
"ansdel",1,0.089110442514674
"appar",1,0.089110442514674
"arisen",1,0.089110442514674
"aros",1,0.089110442514674
"artifici",1,0.089110442514674
"assidu",1,0.089110442514674
"assumpt",1,0.089110442514674
"avers",1,0.089110442514674
"belief",1,0.089110442514674
"boatmen",1,0.089110442514674
"bulk",1,0.089110442514674
"burden",1,0.089110442514674
"caribooeat",1,0.089110442514674
"cattlerais",1,0.089110442514674
"cereal",1,0.089110442514674
"character",1,0.089110442514674
"characterist",1,0.089110442514674
"cheapen",1,0.089110442514674
"clifford",1,0.089110442514674
"congeni",1,0.089110442514674
"consum",1,0.089110442514674
"corp",1,0.089110442514674
"counteract",1,0.089110442514674
"crossexamin",1,0.089110442514674
"deep",1,0.089110442514674
"deserv",1,0.089110442514674
"diseas",1,0.089110442514674
"disinclin",1,0.089110442514674
"dismiss",1,0.089110442514674
"dispens",1,0.089110442514674
"dispers",1,0.089110442514674
"dissatisfi",1,0.089110442514674
"dunvegan",1,0.089110442514674
"edward",1,0.089110442514674
"effici",1,0.089110442514674
"enhanc",1,0.089110442514674
"enlighten",1,0.089110442514674
"entail",1,0.089110442514674
"erad",1,0.089110442514674
"expedit",1,0.089110442514674
"extract",1,0.089110442514674
"fond",1,0.089110442514674
"fraught",1,0.089110442514674
"fruit",1,0.089110442514674
"furbear",1,0.089110442514674
"grade",1,0.089110442514674
"grasp",1,0.089110442514674
"habitat",1,0.089110442514674
"health",1,0.089110442514674
"hurri",1,0.089110442514674
"illdispos",1,0.089110442514674
"imposit",1,0.089110442514674
"impress",1,0.089110442514674
"incid",1,0.089110442514674
"incorpor",1,0.089110442514674
"inde",1,0.089110442514674
"indisposit",1,0.089110442514674
"intellect",1,0.089110442514674
"isol",1,0.089110442514674
"keen",1,0.089110442514674
"kinosayo",1,0.089110442514674
"lacomb",1,0.089110442514674
"lawmak",1,0.089110442514674
"lockheart",1,0.089110442514674
"machin",1,0.089110442514674
"macra",1,0.089110442514674
"magisteri",1,0.089110442514674
"manifest",1,0.089110442514674
"meantim",1,0.089110442514674
"messag",1,0.089110442514674
"messeng",1,0.089110442514674
"mix",1,0.089110442514674
"mower",1,0.089110442514674
"mowingmachin",1,0.089110442514674
"ness",1,0.089110442514674
"niham",1,0.089110442514674
"noninterfer",1,0.089110442514674
"nonpluss",1,0.089110442514674
"overland",1,0.089110442514674
"parliament",1,0.089110442514674
"phthisi",1,0.089110442514674
"pink",1,0.089110442514674
"plenti",1,0.089110442514674
"polit",1,0.089110442514674
"profess",1,0.089110442514674
"punctual",1,0.089110442514674
"rabbit",1,0.089110442514674
"rare",1,0.089110442514674
"reaper",1,0.089110442514674
"regist",1,0.089110442514674
"resembl",1,0.089110442514674
"safe",1,0.089110442514674
"safeguard",1,0.089110442514674
"scale",1,0.089110442514674
"scarc",1,0.089110442514674
"scrofula",1,0.089110442514674
"sicama",1,0.089110442514674
"sifton",1,0.089110442514674
"snyder",1,0.089110442514674
"speechmak",1,0.089110442514674
"sure",1,0.089110442514674
"sustain",1,0.089110442514674
"taciturn",1,0.089110442514674
"tarsatur",1,0.089110442514674
"tax",1,0.089110442514674
"taxat",1,0.089110442514674
"teepe",1,0.089110442514674
"thrown",1,0.089110442514674
"tradit",1,0.089110442514674
"trapper",1,0.089110442514674
"turbul",1,0.089110442514674
"undealt",1,0.089110442514674
"unforeseen",1,0.089110442514674
"unhesit",1,0.089110442514674
"unreason",1,0.089110442514674
"untrain",1,0.089110442514674
"untri",1,0.089110442514674
"unwis",1,0.089110442514674
"vaccin",1,0.089110442514674
"vari",1,0.089110442514674
"vermilion",1,0.089110442514674
"wabiscow",1,0.089110442514674
"wapiscow",1,0.089110442514674
"wealth",1,0.089110442514674
"yellowkn",1,0.089110442514674
"zealous",1,0.089110442514674
"pay",19,0.0887638085160456
"publish",2,0.0882201746217595
"post",13,0.0873065828744958
"trade",10,0.0871172710082091
"smith",3,0.0866696616061744
"david",6,0.0864317486512081
"run",15,0.0863317072471693
"currenc",16,0.0862785790138323
"navi",3,0.0861069922229299
"baronet",2,0.0860322245966782
"upper",19,0.0858087265747548
"estat",9,0.0858017489417113
"women",5,0.0857584997329406
"inspector",8,0.0852297275188287
"guard",2,0.0851680888100901
"petit",2,0.0850397178024972
"abitibi",1,0.0849082093946316
"marten",1,0.0849082093946316
"matachewan",1,0.0849082093946316
"mattagami",1,0.0849082093946316
"missabay",1,0.0849082093946316
"ojibeway",1,0.0849082093946316
"timiskam",1,0.0849082093946316
"winisk",1,0.0849082093946316
"abod",1,0.0849082093946316
"absent",1,0.0849082093946316
"absente",1,0.0849082093946316
"abut",1,0.0849082093946316
"accommod",1,0.0849082093946316
"accomplish",1,0.0849082093946316
"acreag",1,0.0849082093946316
"activ",1,0.0849082093946316
"acut",1,0.0849082093946316
"address",1,0.0849082093946316
"adjourn",1,0.0849082093946316
"air",1,0.0849082093946316
"alex",1,0.0849082093946316
"allegi",1,0.0849082093946316
"allig",1,0.0849082093946316
"alon",1,0.0849082093946316
"alter",1,0.0849082093946316
"anchor",1,0.0849082093946316
"anglican",1,0.0849082093946316
"anyth",1,0.0849082093946316
"approach",1,0.0849082093946316
"armstrong",1,0.0849082093946316
"arthur",1,0.0849082093946316
"ascend",1,0.0849082093946316
"asheweig",1,0.0849082093946316
"attawapiskat",1,0.0849082093946316
"austin",1,0.0849082093946316
"avoid",1,0.0849082093946316
"awrey",1,0.0849082093946316
"baggag",1,0.0849082093946316
"bant",1,0.0849082093946316
"barrett",1,0.0849082093946316
"barrier",1,0.0849082093946316
"beauti",1,0.0849082093946316
"beaverston",1,0.0849082093946316
"benj",1,0.0849082093946316
"biscotas",1,0.0849082093946316
"blind",1,0.0849082093946316
"bluff",1,0.0849082093946316
"brethren",1,0.0849082093946316
"brunswick",1,0.0849082093946316
"bulmer",1,0.0849082093946316
"bunt",1,0.0849082093946316
"canoeist",1,0.0849082093946316
"castorum",1,0.0849082093946316
"chap",1,0.0849082093946316
"chapeleau",1,0.0849082093946316
"chapleau",1,0.0849082093946316
"cheena",1,0.0849082093946316
"cheepi",1,0.0849082093946316
"cleanli",1,0.0849082093946316
"coaster",1,0.0849082093946316
"cockram",1,0.0849082093946316
"comment",1,0.0849082093946316
"commodi",1,0.0849082093946316
"communiti",1,0.0849082093946316
"companion",1,0.0849082093946316
"compet",1,0.0849082093946316
"comrad",1,0.0849082093946316
"conquest",1,0.0849082093946316
"conspicu",1,0.0849082093946316
"consumm",1,0.0849082093946316
"content",1,0.0849082093946316
"convers",1,0.0849082093946316
"convert",1,0.0849082093946316
"cooper",1,0.0849082093946316
"copetequayah",1,0.0849082093946316
"cordial",1,0.0849082093946316
"corpor",1,0.0849082093946316
"crew",1,0.0849082093946316
"crowd",1,0.0849082093946316
"currentrunningbothway",1,0.0849082093946316
"dali",1,0.0849082093946316
"danc",1,0.0849082093946316
"daniel",1,0.0849082093946316
"daughter",1,0.0849082093946316
"daylight",1,0.0849082093946316
"deepli",1,0.0849082093946316
"departur",1,0.0849082093946316
"depot",1,0.0849082093946316
"depriv",1,0.0849082093946316
"desol",1,0.0849082093946316
"dialect",1,0.0849082093946316
"dick",1,0.0849082093946316
"dinorw",1,0.0849082093946316
"discourag",1,0.0849082093946316
"discoveri",1,0.0849082093946316
"dozen",1,0.0849082093946316
"drain",1,0.0849082093946316
"drever",1,0.0849082093946316
"drift",1,0.0849082093946316
"drive",1,0.0849082093946316
"duncan",1,0.0849082093946316
"dusk",1,0.0849082093946316
"eabamet",1,0.0849082093946316
"electedmissabay",1,0.0849082093946316
"eloqu",1,0.0849082093946316
"embarrass",1,0.0849082093946316
"emblem",1,0.0849082093946316
"emin",1,0.0849082093946316
"encamp",1,0.0849082093946316
"energet",1,0.0849082093946316
"eqwan",1,0.0849082093946316
"erron",1,0.0849082093946316
"esau",1,0.0849082093946316
"evelyn",1,0.0849082093946316
"everyth",1,0.0849082093946316
"exagger",1,0.0849082093946316
"exalt",1,0.0849082093946316
"exert",1,0.0849082093946316
"extol",1,0.0849082093946316
"facilit",1,0.0849082093946316
"factori",1,0.0849082093946316
"fafard",1,0.0849082093946316
"familiar",1,0.0849082093946316
"fawn",1,0.0849082093946316
"feast",1,0.0849082093946316
"feder",1,0.0849082093946316
"fellow",1,0.0849082093946316
"fiftyfifth",1,0.0849082093946316
"fiftyfourth",1,0.0849082093946316
"fiftythre",1,0.0849082093946316
"financi",1,0.0849082093946316
"firstment",1,0.0849082093946316
"flourish",1,0.0849082093946316
"foreman",1,0.0849082093946316
"forenoon",1,0.0849082093946316
"friday",1,0.0849082093946316
"friendli",1,0.0849082093946316
"frontag",1,0.0849082093946316
"frres",1,0.0849082093946316
"function",1,0.0849082093946316
"generous",1,0.0849082093946316
"geo",1,0.0849082093946316
"gibson",1,0.0849082093946316
"glanc",1,0.0849082093946316
"goldi",1,0.0849082093946316
"goodwin",1,0.0849082093946316
"gordon",1,0.0849082093946316
"gratifi",1,0.0849082093946316
"grey",1,0.0849082093946316
"groundless",1,0.0849082093946316
"guid",1,0.0849082093946316
"haileyburi",1,0.0849082093946316
"halfpast",1,0.0849082093946316
"headwat",1,0.0849082093946316
"heart",1,0.0849082093946316
"heaven",1,0.0849082093946316
"heavi",1,0.0849082093946316
"herbert",1,0.0849082093946316
"heron",1,0.0849082093946316
"hesit",1,0.0849082093946316
"hog",1,0.0849082093946316
"holm",1,0.0849082093946316
"horsepow",1,0.0849082093946316
"hymn",1,0.0849082093946316
"ice",1,0.0849082093946316
"idea",1,0.0849082093946316
"impedi",1,0.0849082093946316
"indetermin",1,0.0849082093946316
"influenti",1,0.0849082093946316
"innenew",1,0.0849082093946316
"instanc",1,0.0849082093946316
"interv",1,0.0849082093946316
"interven",1,0.0849082093946316
"intitul",1,0.0849082093946316
"involv",1,0.0849082093946316
"isaac",1,0.0849082093946316
"iserhoff",1,0.0849082093946316
"ishkaqua",1,0.0849082093946316
"islet",1,0.0849082093946316
"jabez",1,0.0849082093946316
"jesus",1,0.0849082093946316
"job",1,0.0849082093946316
"joe",1,0.0849082093946316
"kaquaquakechewaig",1,0.0849082093946316
"katchang",1,0.0849082093946316
"kenneth",1,0.0849082093946316
"kenogami",1,0.0849082093946316
"kenora",1,0.0849082093946316
"kerebesquashes",1,0.0849082093946316
"kitchesagi",1,0.0849082093946316
"klock",1,0.0849082093946316
"laden",1,0.0849082093946316
"ladi",1,0.0849082093946316
"lagoon",1,0.0849082093946316
"latchford",1,0.0849082093946316
"legal",1,0.0849082093946316
"lien",1,0.0849082093946316
"liskeard",1,0.0849082093946316
"list",1,0.0849082093946316
"litani",1,0.0849082093946316
"lofti",1,0.0849082093946316
"lookedfor",1,0.0849082093946316
"loui",1,0.0849082093946316
"lth",1,0.0849082093946316
"lucrat",1,0.0849082093946316
"luke",1,0.0849082093946316
"macmartin",1,0.0849082093946316
"magnific",1,0.0849082093946316
"mailcarri",1,0.0849082093946316
"mainten",1,0.0849082093946316
"mass",1,0.0849082093946316
"masteri",1,0.0849082093946316
"mayest",1,0.0849082093946316
"mayn",1,0.0849082093946316
"mccaig",1,0.0849082093946316
"mccool",1,0.0849082093946316
"mckenzi",1,0.0849082093946316
"meindl",1,0.0849082093946316
"mere",1,0.0849082093946316
"metagami",1,0.0849082093946316
"metal",1,0.0849082093946316
"michipicoten",1,0.0849082093946316
"miller",1,0.0849082093946316
"milligan",1,0.0849082093946316
"mingl",1,0.0849082093946316
"ministr",1,0.0849082093946316
"misadventur",1,0.0849082093946316
"misconcept",1,0.0849082093946316
"miss",1,0.0849082093946316
"missinaibi",1,0.0849082093946316
"montizambert",1,0.0849082093946316
"moonia",1,0.0849082093946316
"moosone",1,0.0849082093946316
"morrow",1,0.0849082093946316
"mowat",1,0.0849082093946316
"nathaniel",1,0.0849082093946316
"newatchkigigswab",1,0.0849082093946316
"newli",1,0.0849082093946316
"ninetyfour",1,0.0849082093946316
"nomin",1,0.0849082093946316
"nourish",1,0.0849082093946316
"nowher",1,0.0849082093946316
"nun",1,0.0849082093946316
"occasion",1,0.0849082093946316
"oclock",1,0.0849082093946316
"older",1,0.0849082093946316
"omakess",1,0.0849082093946316
"onasburg",1,0.0849082093946316
"ooskinegisk",1,0.0849082093946316
"ordinarili",1,0.0849082093946316
"osnaburg",1,0.0849082093946316
"ostama",1,0.0849082093946316
"outlook",1,0.0849082093946316
"outpost",1,0.0849082093946316
"oven",1,0.0849082093946316
"overlook",1,0.0849082093946316
"owner",1,0.0849082093946316
"pacif",1,0.0849082093946316
"page",1,0.0849082093946316
"paragrapha",1,0.0849082093946316
"parkinson",1,0.0849082093946316
"patricia",1,0.0849082093946316
"patterson",1,0.0849082093946316
"paukumjeesenaneseepe",1,0.0849082093946316
"paylist",1,0.0849082093946316
"peculiar",1,0.0849082093946316
"pedlar",1,0.0849082093946316
"peeketay",1,0.0849082093946316
"pelham",1,0.0849082093946316
"penatouch",1,0.0849082093946316
"penetr",1,0.0849082093946316
"perhap",1,0.0849082093946316
"personnel",1,0.0849082093946316
"perth",1,0.0849082093946316
"pic",1,0.0849082093946316
"pin",1,0.0849082093946316
"piti",1,0.0849082093946316
"plot",1,0.0849082093946316
"poverti",1,0.0849082093946316
"prayer",1,0.0849082093946316
"precious",1,0.0849082093946316
"presbyteri",1,0.0849082093946316
"procedur",1,0.0849082093946316
"pronounc",1,0.0849082093946316
"proposit",1,0.0849082093946316
"prospect",1,0.0849082093946316
"pupil",1,0.0849082093946316
"qualiti",1,0.0849082093946316
"quarterpast",1,0.0849082093946316
"quatchequan",1,0.0849082093946316
"quick",1,0.0849082093946316
"quinz",1,0.0849082093946316
"quise",1,0.0849082093946316
"quot",1,0.0849082093946316
"rainstorm",1,0.0849082093946316
"ramsden",1,0.0849082093946316
"ranger",1,0.0849082093946316
"recept",1,0.0849082093946316
"rectangl",1,0.0849082093946316
"reli",1,0.0849082093946316
"remark",1,0.0849082093946316
"rememb",1,0.0849082093946316
"remot",1,0.0849082093946316
"result",1,0.0849082093946316
"resum",1,0.0849082093946316
"revenu",1,0.0849082093946316
"righteous",1,0.0849082093946316
"robinsonsuperior",1,0.0849082093946316
"sachigo",1,0.0849082093946316
"sailboat",1,0.0849082093946316
"samuel",1,0.0849082093946316
"sang",1,0.0849082093946316
"seedgrain",1,0.0849082093946316
"seen",1,0.0849082093946316
"seri",1,0.0849082093946316
"severn",1,0.0849082093946316
"seybold",1,0.0849082093946316
"shemeket",1,0.0849082093946316
"sing",1,0.0849082093946316
"sixmil",1,0.0849082093946316
"size",1,0.0849082093946316
"skunk",1,0.0849082093946316
"slight",1,0.0849082093946316
"societi",1,0.0849082093946316
"solitud",1,0.0849082093946316
"someth",1,0.0849082093946316
"somewhat",1,0.0849082093946316
"spend",1,0.0849082093946316
"spoke",1,0.0849082093946316
"spokesman",1,0.0849082093946316
"sportsmen",1,0.0849082093946316
"stake",1,0.0849082093946316
"stalwart",1,0.0849082093946316
"statur",1,0.0849082093946316
"statutori",1,0.0849082093946316
"stay",1,0.0849082093946316
"steamer",1,0.0849082093946316
"straggler",1,0.0849082093946316
"strength",1,0.0849082093946316
"suicid",1,0.0849082093946316
"sunday",1,0.0849082093946316
"swain",1,0.0849082093946316
"swift",1,0.0849082093946316
"syllab",1,0.0849082093946316
"taquahtagama",1,0.0849082093946316
"task",1,0.0849082093946316
"taylor",1,0.0849082093946316
"temagami",1,0.0849082093946316
"tempor",1,0.0849082093946316
"teppais",1,0.0849082093946316
"thick",1,0.0849082093946316
"thou",1,0.0849082093946316
"tide",1,0.0849082093946316
"toaccompani",1,0.0849082093946316
"tom",1,0.0849082093946316
"transcontinent",1,0.0849082093946316
"tremayn",1,0.0849082093946316
"trudel",1,0.0849082093946316
"tuesday",1,0.0849082093946316
"unacquaint",1,0.0849082093946316
"uncertainti",1,0.0849082093946316
"unimport",1,0.0849082093946316
"uniqu",1,0.0849082093946316
"unnam",1,0.0849082093946316
"unproduct",1,0.0849082093946316
"unsurvey",1,0.0849082093946316
"util",1,0.0849082093946316
"vanass",1,0.0849082093946316
"vic",1,0.0849082093946316
"vigor",1,0.0849082093946316
"violent",1,0.0849082093946316
"volunt",1,0.0849082093946316
"walter",1,0.0849082093946316
"ward",1,0.0849082093946316
"wast",1,0.0849082093946316
"waterpow",1,0.0849082093946316
"wawaashkung",1,0.0849082093946316
"weak",1,0.0849082093946316
"weigh",1,0.0849082093946316
"weight",1,0.0849082093946316
"wekemow",1,0.0849082093946316
"welcom",1,0.0849082093946316
"wesley",1,0.0849082093946316
"wherein",1,0.0849082093946316
"whitehead",1,0.0849082093946316
"wife",1,0.0849082093946316
"windigo",1,0.0849082093946316
"windstorm",1,0.0849082093946316
"workshop",1,0.0849082093946316
"world",1,0.0849082093946316
"worthi",1,0.0849082093946316
"wunnumin",1,0.0849082093946316
"yes",1,0.0849082093946316
"yesno",1,0.0849082093946316
"administr",3,0.084696695677435
"executor",3,0.084696695677435
"south",29,0.0846792668147048
"deem",10,0.0846556061545845
"quiet",4,0.0842072850160675
"recommend",9,0.0837174994763237
"child",10,0.0836495008733754
"equiti",3,0.0830702484388622
"station",4,0.0828294766556132
"shown",6,0.0825279757791829
"intent",7,0.0823486302179062
"warrior",10,0.0822413699550392
"crime",2,0.0805269082063689
"misdemeanour",2,0.0805269082063689
"pain",2,0.0805269082063689
"remaind",9,0.0804609639185654
"hon",4,0.0804103756350383
"fork",10,0.079941112739125
"six",19,0.0794455816964536
"offset",2,0.0787946753404743
"brittannick",2,0.0786491669680835
"twentysixth",4,0.0784292499404821
"gift",4,0.0780117245908138
"confirm",27,0.0779129190075026
"twentymil",2,0.077315171272074
"peaceabl",3,0.0770552468129712
"elm",2,0.0764880542969871
"dissatisfact",2,0.0754531801629997
"employ",2,0.0754531801629997
"moder",2,0.0754531801629997
"water",25,0.0753110114264162
"eightytwo",3,0.0752456906769722
"west",33,0.0752443488315174
"clear",12,0.0751707673226678
"tree",7,0.074680843144266
"preced",3,0.0744999756618682
"depart",11,0.07442352555114
"mapl",3,0.0742675792745041
"warrant",2,0.0736526945902992
"rate",5,0.0732591440884822
"ground",15,0.0728530265182231
"inclin",2,0.072641761645463
"oxford",3,0.0710925620254546
"seventeenth",5,0.070811146411046
"yellow",3,0.070669265135939
"rivir",2,0.0699784269685416
"fee",2,0.0698730958976139
"border",3,0.0697747968957583
"superintend",27,0.069765916804134
"church",5,0.06889715023423
"advic",3,0.0688455491349772
"surveyor",5,0.0685295160994967
"discharg",6,0.0682986671985262
"limit",25,0.0681564581481942
"adjoin",2,0.0678988534770302
"sixtytwo",2,0.0678988534770302
"canard",1,0.0671388613290309
"carnard",1,0.0671388613290309
"hole",1,0.0671388613290309
"inconsider",1,0.0671388613290309
"whit",1,0.0671388613290309
"demand",14,0.0669999637736191
"crane",2,0.0669813324489312
"premis",11,0.066809007092086
"shore",25,0.0667413446661462
"submit",9,0.0662956730095692
"feet",4,0.0661021291803358
"streight",1,0.0660955229629055
"arpent",1,0.0660955229629055
"behoff",1,0.0660955229629055
"channail",1,0.0660955229629055
"chaudir",1,0.0660955229629055
"dind",1,0.0660955229629055
"grate",1,0.0660955229629055
"gulli",1,0.0660955229629055
"hess",1,0.0660955229629055
"jarvai",1,0.0660955229629055
"knagg",1,0.0660955229629055
"messesagey",1,0.0660955229629055
"pottowatomi",1,0.0660955229629055
"ware",1,0.0660955229629055
"belt",3,0.0649316712892593
"therebi",6,0.0648352919439886
"english",10,0.0645433503949812
"abus",1,0.0638946504571818
"accus",1,0.0638946504571818
"acquisit",1,0.0638946504571818
"aggriev",1,0.0638946504571818
"anticosti",1,0.0638946504571818
"antiocosti",1,0.0638946504571818
"apalachicola",1,0.0638946504571818
"approb",1,0.0638946504571818
"atlantick",1,0.0638946504571818
"attamaha",1,0.0638946504571818
"braveri",1,0.0638946504571818
"breton",1,0.0638946504571818
"chaleur",1,0.0638946504571818
"champlain",1,0.0638946504571818
"chatahouche",1,0.0638946504571818
"coloni",1,0.0638946504571818
"commissari",1,0.0638946504571818
"contin",1,0.0638946504571818
"crimin",1,0.0638946504571818
"des",1,0.0638946504571818
"disband",1,0.0638946504571818
"discont",1,0.0638946504571818
"displeasur",1,0.0638946504571818
"dominico",1,0.0638946504571818
"enjoin",1,0.0638946504571818
"feloni",1,0.0638946504571818
"flint",1,0.0638946504571818
"florida",1,0.0638946504571818
"forbid",1,0.0638946504571818
"forthwith",1,0.0638946504571818
"fraud",1,0.0638946504571818
"georgia",1,0.0638946504571818
"grenada",1,0.0638946504571818
"grenadin",1,0.0638946504571818
"gulph",1,0.0638946504571818
"impow",1,0.0638946504571818
"inadvert",1,0.0638946504571818
"insert",1,0.0638946504571818
"irregular",1,0.0638946504571818
"jamess",1,0.0638946504571818
"labrador",1,0.0638946504571818
"leagu",1,0.0638946504571818
"licenc",1,0.0638946504571818
"louisbourg",1,0.0638946504571818
"love",1,0.0638946504571818
"madelain",1,0.0638946504571818
"manufactur",1,0.0638946504571818
"mauripa",1,0.0638946504571818
"mexico",1,0.0638946504571818
"mispris",1,0.0638946504571818
"mississippi",1,0.0638946504571818
"neglect",1,0.0638946504571818
"newfoundland",1,0.0638946504571818
"nigh",1,0.0638946504571818
"noncommiss",1,0.0638946504571818
"ordain",1,0.0638946504571818
"ordin",1,0.0638946504571818
"pari",1,0.0638946504571818
"pentchartain",1,0.0638946504571818
"pissin",1,0.0638946504571818
"prescrib",1,0.0638946504571818
"presum",1,0.0638946504571818
"proclam",1,0.0638946504571818
"proprietari",1,0.0638946504571818
"publick",1,0.0638946504571818
"quitrent",1,0.0638946504571818
"rank",1,0.0638946504571818
"refug",1,0.0638946504571818
"rosier",1,0.0638946504571818
"seat",1,0.0638946504571818
"sentenc",1,0.0638946504571818
"sovereignti",1,0.0638946504571818
"speed",1,0.0638946504571818
"speedi",1,0.0638946504571818
"subaltern",1,0.0638946504571818
"tenement",1,0.0638946504571818
"tobago",1,0.0638946504571818
"treason",1,0.0638946504571818
"trial",1,0.0638946504571818
"vincent",1,0.0638946504571818
"wil",1,0.0638946504571818
"letter",5,0.0638362678316534
"forti",10,0.0636261955572509
"stream",16,0.0625535406030674
"watercours",2,0.0624486256413291
"want",5,0.0621821806086464
"seventytwo",2,0.0620256981896358
"offic",22,0.0618085830434955
"thereunto",5,0.0613716079847166
"absolv",4,0.0613662575027807
"road",10,0.0611024567144505
"northeastern",3,0.0609722001744883
"god",10,0.0604059845788655
"entitl",16,0.0596998097593875
"assent",2,0.0595801998719651
"chippawa",4,0.0593902749450009
"oak",6,0.0591984793509425
"diagram",2,0.0587851984255014
"black",6,0.0585919973814546
"estim",10,0.0582113762908335
"britann",7,0.0574857563667498
"heredita",6,0.0573582158109789
"nineteenth",4,0.0573560652937915
"bar",1,0.0570721172484972
"ninetyf",1,0.0570721172484972
"okemapen",1,0.0570721172484972
"potakquan",1,0.0570721172484972
"tabandan",1,0.0570721172484972
"tuli",1,0.0570721172484972
"wanipan",1,0.0570721172484972
"hereinbefor",12,0.0565463048377259
"outlet",9,0.0564001864636137
"hope",7,0.0552930165578572
"eighteen",4,0.0546789738597884
"longer",5,0.0546549140732684
"acr",22,0.0546546576738096
"withal",2,0.0540710099001468
"rock",2,0.0536926135656529
"southeastern",2,0.0532976171143186
"nineti",7,0.0527324333958629
"treat",7,0.0527293437741356
"pretend",6,0.0524413522172583
"renounc",6,0.0524413522172583
"ruin",2,0.0522509869844417
"plant",8,0.0519470359087194
"declar",11,0.0516411318888891
"norther",19,0.0511023522016146
"receipt",14,0.0509963994573533
"rehears",5,0.0509910406715843
"voluntarili",8,0.0508240489334588
"niagara",6,0.0506998960897844
"compens",12,0.0501945124387603
"enseal",3,0.0501777480954056
"laid",9,0.0500696816664373
"improv",12,0.049583022020248
"languag",9,0.0484958202283884
"princip",26,0.0482339780210559
"emolu",7,0.0481952307464209
"turtl",4,0.0476214021833091
"deliveri",9,0.047277792041215
"cat",3,0.0470442848389546
"twentytwo",9,0.0469999935649078
"pratt",2,0.0468400152570828
"cheppewa",1,0.0466117440952976
"clean",1,0.0466117440952976
"delewar",1,0.0466117440952976
"escunnisep",1,0.0466117440952976
"lime",1,0.0466117440952976
"quarter",5,0.0452550892028005
"burlington",5,0.0445726653499834
"mainland",2,0.044513856371599
"sturgeon",4,0.0436424433722897
"low",3,0.04348019088339
"nipiss",3,0.0433743928473323
"rent",5,0.0433618112440798
"boundari",27,0.0431841561836989
"mckee",6,0.0429414772957605
"return",6,0.042930381016918
"northwestern",4,0.0419018796598593
"freeli",8,0.0418250019431137
"indentur",8,0.0413877013386138
"thereabout",6,0.0412456172587473
"saturday",4,0.0411727807271713
"ecart",2,0.0411276302689344
"less",20,0.0407497030085455
"adjac",6,0.0399049154883849
"ninetynin",2,0.0397250580713771
